"PGSC0003DMT400004539"	"PGSC0003DMT400006231"	"PGSC0003DMT400008092"	"PGSC0003DMT400008278"	"PGSC0003DMT400008547"	"PGSC0003DMT400013094"	"PGSC0003DMT400015224"	"PGSC0003DMT400017633"	"PGSC0003DMT400021019"	"PGSC0003DMT400021608"	"PGSC0003DMT400027201"	"PGSC0003DMT400027792"	"PGSC0003DMT400028434"	"PGSC0003DMT400030682"	"PGSC0003DMT400031370"	"PGSC0003DMT400031714"	"PGSC0003DMT400035714"	"PGSC0003DMT400036026"	"PGSC0003DMT400037483"	"PGSC0003DMT400041989"	"PGSC0003DMT400042362"	"PGSC0003DMT400045689"	"PGSC0003DMT400046308"	"PGSC0003DMT400046445"	"PGSC0003DMT400046899"	"PGSC0003DMT400048114"	"PGSC0003DMT400049097"	"PGSC0003DMT400049125"	"PGSC0003DMT400049172"	"PGSC0003DMT400052517"	"PGSC0003DMT400062379"	"PGSC0003DMT400066873"	"PGSC0003DMT400068776"	"PGSC0003DMT400068787"	"PGSC0003DMT400071445"	"PGSC0003DMT400071885"	"PGSC0003DMT400075512"	"PGSC0003DMT400080813"	"PGSC0003DMT400082012"	"PGSC0003DMT400082023"	"PGSC0003DMT400083025"	"PGSC0003DMT400083859"
"922455"	1.04939056488464	-0.485260353010337	-0.9678114360597	-0.496699492845569	-0.366654534718729	-2.17373759868961	-1.18274685296378	-0.0295009395750698	-1.26071362184075	-1.62104652665054	-1.59455588703211	-2.2113663481476	-0.562324031900316	0.642096980751273	-1.46300577892695	-0.612897071171865	-1.53705915786029	-1.69811020554052	-0.399466804246102	0.00993398985691174	-0.964199076111732	-1.75530590471667	0.295009395750702	-1.29864340129441	-0.929881656606037	-1.5135788181985	-1.17281286310687	0.315479435455853	-1.11230583397841	0.104457408495402	-1.17793037303316	0.509041722667793	-0.851011797742074	-0.878405527347497	-1.0346400950971	-1.22037560242178	-0.353409214909514	-1.14030162357516	-1.18154273298113	-0.499709792802208	-0.708323579797347	-1.57980541724457
"922456"	0.896091039592756	-0.855301475180286	-0.654815498068075	-0.480519130578629	-0.499785050301124	-1.88091067040747	-0.983239223337478	-0.196948874663159	-1.57777346477384	-1.66326598354241	-0.455232610942855	-2.59766309008341	-0.656621678042059	0.537865344752619	-1.33785255822965	-0.763186296507108	-2.11812230699069	-0.895940524594924	-0.410379141588923	-0.036800916969921	-0.786967666164562	-1.67018967344268	0.278076458494603	-1.04284316247895	-0.984443343320135	-1.33875564821664	-1.12532538129088	0.313597997982953	-1.13917276109142	-0.607252758753166	-0.777033676307652	0.116724380818709	-1.72678331262751	-1.49769948592722	-0.414593561528218	-1.52057776559768	-0.395327641805723	-1.26229402931799	-0.954340343753736	-0.144268625421963	-0.574741519221456	-1.24182398961284
"922457"	1.41499149461854	-0.681080365189757	-0.228331251711129	-0.54290759717999	0.0200184947116552	-2.42675331004518	-1.27591563662178	-0.187993232292156	-1.60163009193021	-1.90145596761154	-1.90326214758552	-2.71423695590429	-1.54383233276273	0.767475973945321	-1.5098159432527	-0.668738135367534	-2.00109689617631	-1.37615862517789	-0.418582208970766	0.0907605436926905	-0.816543863238549	-4.64865570804103	0.380953459512768	-1.31113614611447	-0.904745651968095	-1.21841890744996	-1.09710381919738	0.588363126525251	-1.07031214958328	-0.00376287494579953	-0.681381395185422	0.271077511095415	-0.998968040610922	-1.01642778035943	-0.343926770046098	-0.892102392150208	-0.411658519070494	-2.0471544855129	-1.40385338477898	-0.954716631248316	-0.800890303464022	-2.56853843800292
"922458"	0.439127506174832	-0.625013528497341	-1.28155994904048	-0.406164721649627	-0.0319844370392978	-1.47331605627844	-1.14639748098736	-0.174070594992697	-1.7761522319164	-1.597340414492	-0.577149759186768	-3.39057609866234	-0.760175996550468	0.570978644275657	-0.656019618050731	-0.736996686884343	-1.85261385081506	-1.6081774943359	-0.785161486190579	0.131474850606244	-0.819177875700609	-1.71715035276627	0.239544619049612	-1.33122989832504	-0.950727983805768	-1.69126177313916	-0.938686783979209	0.0231040521672107	-0.761982176524452	-0.460952180860471	-1.10304916161174	0.267540408646363	-1.71985962272724	-1.51636334565839	-0.677392747742874	-0.643376358232844	-0.454630550951527	-2.13648513672619	-1.10545740157706	0.0152772722799472	-0.628324858449645	-0.585277569069696
"922459"	1.16310464574671	-0.315554692954768	-0.611768208688126	-0.501290200279445	-0.283946543410051	-3.74850076350681	-1.09311517175483	-0.678295837729866	-1.8405726509885	-1.81950055129202	-1.89957453013864	-2.37761016325304	-0.785763546181907	0.384641076959651	-0.956447553723385	-0.55156220955533	-2.33937935380371	-1.82582218120096	-0.633141338380268	-0.0777409963802232	-0.964876393601976	-3.36438648903957	0.234427109123325	-1.51455716568441	-1.09642650170714	-1.27463625914021	-2.30445987430669	0.535457104787306	-0.914604384326091	-2.15033251652673	-1.16807164067516	0.196196299674	-1.82190879125733	-1.94262181951859	-0.96818772355428	-1.18703653040199	-0.404659571671307	-1.25446724943073	-1.16385722073587	-0.331509282724959	-0.969090813541272	-2.45497487213868
"922460"	0.830842788032589	-0.611993981184874	-0.592728061462379	-0.674608220282982	-0.138473798005432	-2.20022823830804	-0.727288469524179	-0.491581982919281	-0.800137728474862	-1.57589202730094	-0.627346510963737	-2.80078307965768	-0.662868050452086	0.469004733244483	-1.25108066197951	-1.22007457242612	-1.83718606353728	-1.51568602816815	-0.604769261288938	0.179413877415733	-0.802545968440174	-1.95880218178553	0.188143747289988	-1.35583910047057	-0.96179083614642	-1.1884664228814	-0.861848877585978	0.372073074640681	-1.04005863501905	-0.128238778152856	-1.26462701178439	0.127937748157192	-1.32001653098656	-1.47564903874484	-0.4370955537041	-1.22097766241311	-0.388930754397863	-1.14933252344508	-0.444320273600036	0.400670924228759	-0.565033301861292	-1.61833725668956
"922461"	1.29781556880634	-0.791332601101691	-0.563753924379721	-0.302158858147721	0.00880512737317177	-1.14293563603722	-0.628174343451812	-0.736244111895182	-1.74198532740854	-1.36118238289361	-0.150138710337411	-2.26878781982051	-0.412636866556403	0.527780839897875	-0.905723999454003	-0.506558225203564	-1.25702600439387	-1.68087623828875	-0.969843388530431	0.233975564129829	-0.75882136156998	-1.09567392671798	0.379373052035532	-1.37894315263778	-1.09687804670063	-1.26876617422476	-0.96291969863016	0.13042124562142	-1.23204051475376	0.260767233743924	-1.10651100656188	0.372449362135261	-1.19712103525674	-1.3361968932535	-0.362665887276182	-0.822037660659417	-0.335272157670759	-0.943653778907665	-0.812103670802505	0.491958270413862	-0.743769861786781	-0.898499279558068
"922462"	0.686649420109542	-0.686348390113876	-0.306448535585932	-0.0767626488943149	-0.437998643691092	-2.38084623570643	-1.5846218971752	-0.607478531249913	-0.650826850625527	-1.7258049651416	-1.6255619765855	-2.52654475360779	-0.69568031997946	0.39164002435884	-1.31790932101691	-0.431375983786485	-1.56144258750907	-2.19420763839476	-0.874191107408201	0.27815171599352	-0.913626036840182	-2.53045814355142	0.503924212741505	-1.26191774182341	-0.991893835712817	-1.19870144273397	-0.85673136765969	0.341066985087292	-0.705614309836371	0.0842883987859151	-0.966607316077043	0.253467256349073	-1.80316967402725	-1.75440281472968	-0.270926996097583	-1.74236161490312	-0.551787982052077	-0.946137276371892	-0.385318394449895	0.107768738447705	-0.700496799910084	-2.55032612326525
"922463"	1.09943680166377	-0.201012779604624	-0.243458008993245	-0.521007664995436	-0.290418688316827	-2.05716373286873	0.399542061745019	-0.434009996248545	-1.5526374601359	-1.56979616988875	0.0166319072604353	-2.56921575549316	-0.149235620350419	0.399843091740683	-0.451469735997056	-1.14775211596784	-2.24440439017173	-1.8810611854053	-0.713666862220384	-0.145924290398115	-1.00927831796241	-1.67365151839282	0.397735881771035	-1.07490285701716	-0.955694978734224	-1.58575075965894	-2.13573256173703	0.405562661658298	-1.28652694396894	0.239695134047445	-1.28833312394292	0.32247838285504	-1.43493473183128	-1.65558971865298	-0.919872409250211	-1.12126147634941	-0.404208026677811	-1.12668001627137	0.0924914661677582	0.398638971758027	-0.509568525160204	-0.762433721517948
"922464"	0.793590326069171	-2.29317124946929	-0.994527848174878	-0.432504846270225	-0.323833017835528	-1.94006306455544	-1.3211453934703	-0.039961731924394	-0.673930902792738	-1.79255836668009	-1.96474752419989	-2.71039882345957	-0.766648141457244	0.810749035822017	-1.37894315263778	-1.11313366646649	-1.65649280863997	-1.78804291674513	-0.0640441315775119	-0.241651829019261	-0.763938871496268	-4.56986110667598	0.318866022907072	-1.13932327608925	-1.18116644548655	-2.1351305017457	-1.34884015307138	0.584073449087039	-0.815113970759145	-0.814812940763481	-0.935224939029073	0.408873991610603	-0.76935741141822	-0.795547021040986	-0.435515146226864	-0.86087053010007	-0.70584008233312	-1.17333966559928	-1.13571091614128	-0.725708062046943	-0.480368615580798	-1.50326854084701
"922465"	0.774926466338003	-0.527931354895707	-1.00927831796241	-0.378319447050708	-0.266637318659372	-2.46656452697175	-1.57160234986273	0.0810523263325268	-1.24438274457598	-1.98702374387902	-1.82597269619879	-2.65290209428775	-1.20103442520037	0.651805198111435	-1.20765708510498	-0.687477252597617	-1.95391044435599	-1.73175030755597	-0.631485673404117	0.0918894061764306	-0.704033902359136	-2.39401629801673	0.326391772798672	-1.3319824733142	-0.906025029449668	-1.90213328510178	-1.2199993149272	0.551863239550993	-1.13239958618898	-0.0110628523406517	-1.018610247828	0.292676413284305	-1.54751995020961	-0.830165470542345	-0.503547925246925	-0.951480558794929	-0.566463194340697	-1.49213043100744	-0.822639720650744	-0.598372373881079	-0.574591004223624	-2.3181567391094
"922466"	1.06128124971337	-0.818049013216868	-0.43483782873662	-0.497151037839065	-0.0787193438661305	-2.33463813137201	-0.549831287080262	-0.329176300258563	-1.79338619916817	-2.0664204052354	-1.76207907961911	-2.27473316223487	-0.128389293150687	0.410454399087839	-0.900230202033135	-1.04893901989114	-1.48814178356489	-1.33672369574591	-0.506482967704648	-0.247597171433624	-0.802997513433669	-2.49237784909993	0.376438009577809	-1.56249619249389	-1.06368948967868	-1.29126816640065	-0.917087881790318	0.424602808884046	-1.0200401403074	0.0447029543561018	-0.402928649196238	0.139527402990256	-1.91078789747712	-1.90717553752915	-0.257832191286199	-1.20848491759305	-0.358677239833633	-1.16904998816107	-0.0645709340699232	0.485711898003834	-0.604317716295441	-1.89453227771126
"922467"	0.908132239419315	-0.756262606606837	-1.13074392121283	-0.192132394732536	0.0893306512132862	-2.28128056464057	-0.894435374616604	-0.503999470240421	-1.60215689442262	-1.66266392355108	-1.37969572762694	-2.39476887300589	-0.550057059577009	0.479465525593806	-1.17228606061446	-1.298116598802	-1.61148882428821	-2.4832716917311	-0.693046307517401	0.0869224112479746	-0.845969545314703	-1.80173978154784	-0.0328875270262898	-1.42304404700256	-1.02779166269575	-1.90950851999555	-1.17168400062313	0.248876548915197	-1.51726643564538	-0.264078563696228	-1.01695458285184	0.454480035953696	-1.82010261128335	-1.58590127465677	-1.02177106278247	-1.21503231999874	-0.504300500236085	-1.56814050491259	-1.10666152155971	0.101371851039845	-0.660535067985691	-2.05821733785356
"922468"	0.728191559511171	-0.618616641089481	-1.01266490541363	-0.460876923361555	-0.147203667879686	-2.30017019686848	-0.0141484097962062	0.0689358690070525	-0.450942933504643	-1.69148754563591	-0.892854967139368	-2.29986916687282	-0.363042174770761	0.180919027394053	0.20710863701682	-0.598447631379994	-1.92087240233186	-1.48227169864944	-0.277248626006526	-0.0282968195924135	-0.885329217247768	-1.43470895933453	0.509643782659121	-1.23813637216595	-0.824521158123644	-0.975036155955634	-0.737523489376754	0.637280500820648	-1.4383213192825	0.284774375898127	-1.10899450402611	0.502720092758849	-0.875094197395193	-0.857634457646683	-0.686649420109541	-1.38022253011935	-0.671597920326341	-0.428365683829845	0.863052997568634	0.781172838748032	-0.46960679323581	-2.38566271563705
"922469"	1.05879775224914	-1.87684676546601	-0.287107358364522	-0.436719266209521	-0.694400942497889	-1.87383646550937	-0.967736178560783	-0.254295088837148	-1.40573482225188	-1.69562670807629	-0.965026908599807	-2.7519409628612	-0.370191637167781	-0.0456813018420091	-0.760025481552637	-0.713666862220384	-2.19142311093487	-1.28110840404699	-0.600178553855062	-0.175726259968849	-0.712161712242063	-1.9111641849717	0.375459662091901	-1.21879519494454	-0.700421542411168	-2.13362535176738	-0.806986160876218	0.488947970457221	-0.848829330273511	0.242103374012757	-0.832573710507656	0.200260204615464	-0.972251628495743	-1.21729004496622	-0.878932329839909	-1.31151243360905	-0.494818055372669	-1.13540988614562	-0.757617241587324	-0.47976655558947	-0.607102243755334	-1.84824891587793
"922470"	0.870804519956981	-0.566613709338528	-0.653912408081084	-0.759573936559141	0.208538529496223	-1.56603329494295	-1.12050890136025	0.328047437774823	-0.954039313758073	-1.8556241507717	-0.209592134481047	-4.0185246696174	-0.683112317660489	0.620648593560213	-1.186133440415	-1.09371723174616	-2.38393179316198	-1.22948175979062	-0.280635213457746	0.0622379516035279	-0.715924587187864	-2.27796923468826	0.378620477046372	-1.18191902047571	-0.82911186555752	-4.88549105712967	-1.11900375138193	0.437020296205185	-0.723450337079463	0.0833100513000067	-1.05036891237055	0.466822265775919	-1.38752250751421	-1.6307547440107	-0.426634761354777	-1.0783647019673	-0.475702650648006	-1.20238906018086	0.282290878433899	0.462908875832287	-0.438374931185673	-1.92094765983078
"922471"	0.654815498068076	-2.51804065623029	-0.456888275919007	-0.592351773967799	-0.457490335910335	-2.86482721123519	-0.582116754115224	-0.351226747440949	-0.525824144926059	-1.51862107062587	-0.640215543278371	-2.97319800967423	-0.363267947267509	0.186713854810585	-0.632990823382436	-0.95388879876024	-1.65318147868767	-1.56136733001015	-0.438826476179168	-0.0562173516902485	-0.725407032051278	-2.18600457101292	0.569624009295169	-1.44456769169253	-0.730223511981902	-1.20103442520037	-0.972251628495743	0.597318768896256	-0.938837298977041	0.349571082464799	-1.24558686455864	0.303513493128209	-1.18327365545619	-1.47467069125893	-0.15465416027237	-1.13601194613695	-0.463811965819279	-0.955694978734224	-0.174823169981857	0.0596791966403847	-0.247973458928204	-1.64415057881775
"922472"	1.10786564154237	-0.307878428065336	-0.246769338945548	-0.643225843235012	0.734588446919031	-0.344905117532006	1.32581135840309	-0.219977669331454	-2.40184307790399	-1.55053025016625	-0.289515598329833	-2.68601539381079	-0.938837298977041	0.72856784700575	-0.0583245616598957	-1.75643476720041	-1.54149935029633	-0.794944961049659	-0.302459888143384	0.165641755114106	-0.48127170556779	-0.679048412719025	0.681306137686506	-1.21608592498357	-0.966231028582464	-0.956297038725552	-0.820231480685433	0.478712950604646	-0.790429511114699	-0.82685414059004	-4.88293230216652	0.0605822866273767	-1.37593285268114	-1.7022493679809	-0.0739781214344226	-0.747081191739085	0.00278452745989228	-0.809394400841529	0.349270052469135	0.566312679342865	-0.241952859014924	-0.789225391132042
"922473"	0.980680468374335	-1.43869760677708	-0.191831364736871	-0.810146975830688	1.0854389068654	-1.44742747665134	0.908734299410643	-0.0921904361720938	-2.37851325324003	-1.63406607396301	-0.482325310552613	-2.45888826208231	-0.7490378867109	0.643526873230676	0.473444925680527	-1.31467324856352	-1.36795555779605	-1.33213298831203	-0.0386070969439049	0.0721719414604397	-0.353484472408429	-0.921528074226362	0.178134499934161	-1.28998878891907	-1.17469430057977	-1.18432726044102	-0.639763998284875	0.620648593560214	-0.968789783545607	-0.899552884542891	-1.63888255389363	0.0384565819460743	-1.49167888601394	-1.43749348679443	-0.761079086537459	-0.818575815709281	0.0550132317075932	-0.888414774703324	0.418958496465346	0.438826476179169	-0.035897826982929	-1.42545228696787
"922474"	1.18410148794427	-0.695228774985965	-0.465542888294347	-0.501666487774025	0.766873913953992	-0.700948344903581	1.06128124971337	-0.523641677457496	-4.37622356196513	-1.90958377749447	-0.0118906848287273	-2.40839048030968	-1.13744183861635	0.715999844686779	0.645558825701407	-1.80663151897738	-1.52035199310094	-1.40776677472261	-0.599200206369155	0.0766121338964833	-0.546218927132295	-0.73195443445697	0.564882786863461	-1.30240627624022	-1.28705374646135	-0.828284033069444	-0.654589725571328	0.611542436191377	-0.776807903810904	-0.923409511699263	-1.41920591455784	0.148859332855838	-1.97611140653621	-1.85810764823592	-0.632915565883521	-0.710882334760493	0.154879932769118	-0.694325684998973	0.666630925397886	0.781925413737191	0.167824222582669	-1.21089315755836
"922475"	1.01131027043314	-0.371019469655856	-0.810222233329605	-1.0158257203681	0.829488153052101	-1.87406223800611	0.789451163628791	-0.0389833844384856	-1.61638056171775	-1.52787774299254	-0.21177460194961	-1.86804163809283	-0.614552736148017	0.608833166230402	0.25331674135124	-1.52456641304023	-1.47068204381638	-0.790354253615782	-0.125077963198384	-0.0519276742520366	-0.498656187817384	-0.806308843385974	0.287032100865607	-0.820758283177844	-1.20095916770145	-1.24912396700769	-0.776205843819575	0.595587846421187	-1.02545868022935	-0.426107958862365	-2.16244897385221	0.0742038939311717	-1.12269136882882	-1.30872790614916	-0.696131864972957	-0.365901959729569	-0.150665512829822	-0.600103296356146	0.784935713693832	1.00619276050686	-0.195217952188091	-1.51673963315297
"922476"	1.24468377457165	-0.809845945835026	-0.566312679342865	-0.138248025508684	0.452372825984047	-0.320973232876721	1.37081534275485	-0.000376287494580688	-1.45013674661231	-1.51847055562804	-0.702980297374313	-1.34718448809523	-0.925441464169995	0.746178101752093	0.126357340679955	-1.0482617024009	-1.22105291991202	-0.900154944534221	-0.160825275183483	0.466521235780255	-0.48051913057863	-0.921528074226363	0.564958044362376	-1.27824861908818	-1.51305201570609	-1.31557633855051	-0.730976086971063	0.810899550819849	-1.02267415276946	-1.24031883963452	-1.81980158128768	0.446352226070768	-1.91372293993484	-2.01818034843025	-0.13493669555638	-0.533801439811155	-0.159621155200827	-0.341142242586208	1.17213554561663	0.730524541977566	-0.456436730925512	-0.7080978073006
"922477"	0.834154117984892	-0.633969170868344	-0.319994885390812	-0.0520781892498682	0.778764598782719	-0.853420037707387	0.821510858167004	-0.426258473860197	-0.698389589940436	-1.60900532682398	-0.697486499953444	-2.04248852058011	-0.955469206237476	0.714645209706291	-0.353409214909514	-0.935902256519317	-1.36607412032315	-2.32244641654761	-0.151117057823318	0.627045480968073	-0.355516424879162	-0.616810461115497	0.704410189853716	-1.87692202296492	-1.31760829102125	-1.18726230289874	-0.760401769047216	0.0135463498048797	-0.917539426783814	-0.44913675353066	-0.490377862936625	0.0773647088856436	-1.49160362851503	-1.67312471590041	-0.205904517034163	-0.621325911050457	-0.0304040295620618	-1.40641213974212	0.591824971475387	0.469305763240147	-0.00391338994363119	-1.43169865937789
"922478"	0.866815872514434	-0.503472667748008	-0.552540557041237	-0.739179154352905	0.193411772214108	-1.39000600497843	-1.14436552851662	0.336099990158836	-0.999570100602249	-1.78947280922454	-0.198830312136059	-3.16608297939592	-0.547724077110613	0.495344857865082	-1.39813381486136	-1.05495961980442	-3.04777819109998	-1.14556964849928	-0.410153369092173	0.106113073471554	-0.633517625874848	-1.71692458026952	0.315930980449349	-1.177177798044	-0.83249845300874	-4.82445722550879	-1.00769791048518	0.406541009144207	-0.852065402726898	0.148558302860175	-0.963446501122571	0.592276516468883	-1.401144114818	-1.20848491759305	-0.38787714941304	-0.951405301296012	-0.395101869308975	-0.783430563715511	0.433633708753965	0.467951128259659	-4.82445722550879	-2.0772574850793
"922479"	1.08867497931879	-2.02818959578607	-0.493538677891098	-0.743092544296538	-0.502569577761017	-3.07065647077044	-0.234050821628745	-0.518223137535544	-0.627798055957233	-1.87225605803213	-1.02034117030306	-2.82320981433465	-0.396908049282959	0.290945490809238	-0.674758735280814	-0.950502211309021	-2.55499208819804	-2.28767745204843	-0.621777456043953	-0.0630657840916047	-0.682585515168078	-2.53000659855793	0.433633708753965	-1.32919794585431	-0.844238622839636	-1.38157716509984	-1.33220824581095	0.383060669482415	-1.08265437940551	-0.202442672084027	-1.5465416027237	0.309308320544741	-1.35779579544239	-1.54112306280175	-0.243081721498665	-0.788849103637463	-0.215085931901915	-0.7175049946651	-0.0124927448200561	0.289440340830917	-0.177758212439582	-1.51884684312262
"922480"	0.950803241304685	-0.848754072774594	-0.766572883958328	-0.752725504157785	0.677769035237454	-1.63233515148794	0.877953982354002	-0.0826327338097628	-2.04113388559962	-1.01823396033342	-0.377040069569136	-2.53301689851457	-1.2966867063226	0.513105627609257	0.750618294188137	-1.20095916770145	-1.41258325465323	-0.743995634283529	-0.0278452745989175	-0.56187248690682	-0.557056006976197	-0.98602375079737	0.572408536755061	-0.588363126525251	-1.40596059474862	-1.2030663776711	-0.519126227522535	0.603715656304115	-1.26899194672151	-0.50287060775668	-1.48242221364727	-0.0498204642823883	-1.2698950367085	-1.35418343549442	-0.115143973341473	0.0576472441696528	0.3999183492396	-0.114541913350144	1.52245920307059	1.42944093441041	0.241275541524681	-1.18590766791825
"922481"	-0.125830538187544	-1.32934846085214	-0.512052022624432	-0.972928945985987	0.271228026093247	-1.53585503787763	0.626744450972409	-0.329627845252059	-2.27548573722403	-1.76945431451288	-0.372374104636344	-2.47536965434492	-0.848302527781099	0.48014284308405	0.243232236496497	-2.93323627774983	-1.55301374763048	-1.34199172067003	-0.316984585434172	-0.366654534718729	-0.819704678193021	-1.18184376297679	0.100845048547434	-1.24536109206189	-1.28449499149821	-1.47625109873616	-0.709226669784339	0.453351173469956	-0.900982777022295	-0.876900377369177	-1.74386676488144	0.124927448200552	-2.32937010644789	-2.05784105035898	-1.03433906510144	-0.340163895100298	0.600253811353978	-0.844690167833132	0.750768809185969	1.06805442461581	0.0117401698308958	-0.873589047416874
"922482"	1.05247612234019	-0.531543714843676	-0.607102243755335	-0.277775428498939	0.763788356498435	-1.76636875705733	1.38180293759659	-0.483378915537439	-0.699217422428513	-1.43132237188332	-0.505354105220909	-2.44489036728394	-0.655267043061572	0.42844094132876	0.0449287268528488	-1.04540191744209	-1.41115336217383	-1.06647401713857	-0.207936469504895	0.199658144624135	-0.652256743104932	-0.402401846703828	0.326391772798671	-1.60471564938577	-1.25612291440688	-1.53999420031801	-0.539671524726603	0.306824823080512	-1.43463370183562	-3.14026965726774	-2.55657249567528	-0.278377488490267	-1.72422455766437	-1.84132522597766	-0.384039016968325	-0.474348015667519	0.104532665994317	-0.620046533568886	0.919721894252378	1.10485534158573	-0.0899327112046149	-1.3211453934703
"922483"	1.51372933319633	-0.885479732245601	-0.352656639920355	-0.307201110575093	0.688606115081357	-0.487518077977817	-1.61728365170474	-0.253015711355576	-2.2193436430327	-1.64106502136219	-0.213279751927931	-2.03210298572971	-1.46917689383806	0.682886545163741	0.131399593107327	-2.41109975027066	-1.07994510944453	-0.786741893667815	-0.197626192153404	0.140430492977247	-0.352054579929026	-0.317135100432004	0.366504019720897	-1.18831590788357	-0.984217570823387	-0.948696031335036	-0.895413722102512	0.632313505892193	-0.743694604287866	-2.15221395399963	-1.01462160038545	0.0510245842650446	-1.81024387892535	-1.58958889210365	-0.272582661073735	0.0690863840048831	0.493538677891097	-0.708173064799515	1.37344935521691	1.31143717611013	0.18829426228782	-0.460726408363723
"922484"	0.758520331574316	-0.762885266511444	-0.651805198111435	-0.65662167804206	0.180241709903808	-1.12652950127353	0.844915940329878	-0.685219527630137	-1.90077865012129	-1.88361994036845	-1.05458333230984	-2.67743603893436	-1.03923080253098	0.359053527328214	-0.223138484285926	-1.10154401163342	-1.7276864026145	-1.41732447708494	-0.897445674573245	-0.175274714975354	-0.880889024811725	-1.00792368298193	0.197400419656655	-1.13164701119982	-1.07384925203234	-1.21774158995972	-0.599727008861567	0.374406057107076	-1.43869760677708	-1.69306795311315	-2.33095051392512	-0.224041574272918	-1.72588022264052	-2.11330582706006	-0.57203224926048	0.08361108129567	0.510471615147196	-0.224643634264246	1.50627884080365	1.11704705641012	-0.281237273449075	-1.18643447041067
"922485"	1.29962174878032	-0.353032927414933	-0.101371851039845	-0.310888728021977	0.763788356498436	-1.06677504713423	1.27102389919225	-0.296439288230105	-2.064087422769	-2.21008697066603	-0.847625210290854	-2.22844980040154	-0.749489431704396	0.719536947135832	0.388704981901116	-1.0595503272383	-1.56919410989742	-1.09446980673532	-0.50475204522958	-0.0504977817726323	-0.421667766426321	-0.853344780208471	0.573838429234464	-1.14745108597218	-0.85786023014343	-0.987002098283278	-0.390360646877267	0.370643182161278	-1.09838319667895	-0.635399063347748	-1.09808216668329	-0.036349371976425	-1.93614967461181	-2.16553453130776	-0.466521235780255	-0.323230957844199	0.188520034784569	-0.935525969024737	1.05036891237055	0.900455974529884	0.29598774323661	-0.914152839332594
"922486"	1.39346784992857	-0.523491162459664	-0.267314636149615	-0.277248626006526	0.987077355782194	-0.637280500820648	1.26251980181474	-0.612897071171865	-2.04459573054976	-1.5018386483676	-0.630356810920376	-2.02803908078824	-1.1809406729898	0.667082470391383	-0.537338542260206	-1.20592616262991	-1.53013546796002	-0.990990745725826	-0.142387187949063	0.400068864237431	-0.510245842650448	-0.717053449671603	0.530414852359935	-1.09303991425592	-1.22910547229603	-1.07889150445971	-0.708925639788676	0.390134874380519	-1.10809141403912	-1.43049453939524	-1.59846927697574	-0.177607697441749	-1.82755310367603	-1.83899224351126	-0.658051570521463	-0.526802492411967	-0.0270926996097582	-0.378695734545288	0.990388685734498	0.605371321280266	0.0767626488943149	-1.05240086484128
"922487"	1.04773489990849	-0.843636562848307	-0.398112169265616	-0.570301326785413	0.532070517336086	-1.65160107121043	1.14948303844291	-1.01492263038111	-1.46947792383372	-2.51254685880942	-0.709377184782172	-2.65854640670645	-2.05769053536114	0.591072396486227	-0.926720841651567	-2.20067978330153	-1.58116005222506	-0.905648741955088	-1.03749988005591	0.0958780536189781	-0.403530709187566	-1.31324335608412	0.235555971607065	-1.24189924711175	-1.21330139752368	-1.2849465364917	-1.10523162908031	0.317135100432004	-1.46375835391611	-0.57692398669002	-2.07876263505762	0.00647214490677553	-1.49265723349985	-1.98303509643648	-0.402326589204911	-0.652181485606015	0.259036311268855	-0.899628142041807	0.436342978714941	-0.0540348842216849	-0.144945942912207	-1.61878880168306
"922488"	0.978723773402518	-1.02583496772393	-0.627873313456149	-0.73835132186483	0.624712498501677	-1.80941604643728	0.582267269113055	-0.452673855979712	-0.766949171452908	-1.55414261011422	-0.443943986105456	-2.88078180100538	-1.64716087877439	0.455834670934184	0.418205921476186	-2.03308133321561	-1.73265339754296	-1.29826711379984	-1.29013930391691	-0.283494998416554	-0.805481010897898	-0.734437931921198	0.362816402274013	-0.883447779774869	-1.28020531406	-0.991818578213902	-0.897596189571076	0.332713402707615	-1.40663791223887	-1.18026335549955	-1.5484230401966	-0.209441619483215	-1.41356160213914	-1.68810095818469	-0.795848051036651	-0.165792270111938	0.0834605662978384	-1.40513276226055	0.847775725288687	1.15994383079224	-0.0315328920458018	-1.14504284600687
"922489"	1.25431673443289	-0.711710167248567	-0.373051422126588	-0.648794898154795	0.723299822081631	-1.93569812961831	0.86689113001335	-0.488345910465893	-0.397434851775371	-1.80505111150015	-0.133431545578059	-2.43540792242052	-0.825800535605216	0.637205243321733	0.206130289530911	-1.7352121525061	-1.50432214583183	-0.984443343320134	-0.458844970890823	-0.256853843800292	-0.869449884976493	-0.694551457495721	0.334369067683768	-1.00942883296024	-1.18974580036297	-1.13194804119548	-0.646988718180811	0.612219753681622	-0.97210111349791	-0.604543488792189	-1.59162084457438	-0.116573865820876	-1.74394202238036	-1.5154602556714	-0.869750914972157	-0.601834218831213	0.212451919439855	-0.938385753983545	0.682961802662658	1.13149649620199	-7.52574989152909e-05	-0.941998113931513
